Alt,u,v,temp,bv2
19176,-3.54190887898937,-0.149296770399843,-0.883317713214744,0.000421247613587542
19181,-3.44013872650425,-0.033191784944294,-0.882942830365629,0.000421066620415082
19186,-3.33674824254507,0.0814666539101108,-0.882567947516513,0.000869869747609757
19191,-3.23154804256482,0.194428675094215,-0.78219306466741,0.00086909831665735
19196,-3.12474169831451,0.305782595294045,-0.781818181818295,0.00042251766202232
19201,-3.01626476096896,0.415492450511993,-0.78144329896918,0.000422335576062946
19206,-2.90619782891989,0.523494997864928,-0.781068416120071,0.000423155562443514
19211,-2.96610411317646,0.601486288317256,-0.780693533270956,0.000422972926375596
19217,-2.85331929081891,0.708916989038253,-0.780318650421847,0.000423795391930764
19222,-2.73897210254103,0.814655552119574,-0.780037488285018,0.000423612203257594
19227,-2.62309925559606,0.918560278529716,-0.779756326148181,0.000424437159248499
19232,-2.50573130322738,1.0205978333123,-0.779475164011352,0.000424253415458235
19237,-2.38676393717158,1.12077537884329,-0.779194001874529,0.00042508087321291
19242,-2.26636414556337,1.21902396922143,-0.778912839737693,0.000850623114473241
19247,-2.25656691449489,1.22622083044841,-0.778631677600863,0.0004255416810737
19252,-2.13476657448814,1.32250898730336,-0.778350515464034,0.000426374176618904
19258,-2.011555530309,1.41699874048477,-0.778069353327204,0.000426188752253265
19263,-1.9455801900497,1.59048030158911,-0.777788191190382,0.000427023783963425
19268,-1.8180697441544,1.68211327650411,-0.777507029053545,0.000874428568429094
19273,-1.68924265195871,1.77173327105913,-0.677319587628993,0.000875061815214174
19278,-1.73568061132509,1.86240136166147,-0.677132146204436,0.000427488816171348
19283,-1.54961889007694,1.86727213595973,-0.676944704779885,0.000428328955104722
19288,-1.41806436147246,1.9530131862559,-0.676757263355334,0.000428141827001257
19293,-1.11039880916079,2.02358441904106,-0.676569821930784,0.000428984537135117
19299,-1.02495036789577,2.18967888162076,-0.676476101218512,0.000428796835898206
19304,-0.88841715744441,2.26701223865459,-0.676382380506233,0.000429642129053652
19309,-0.705297950656143,2.25301262183184,-0.676288659793961,0.000429453852046179
